customer_id,email,first_name,last_name,created_at,updated_at
650,customer650@example.com,First650,Last650,2023-06-12 06:00:00,2023-06-12 06:00:00
651,customer651@example.com,First651,Last651,2023-06-12 12:00:00,2023-06-12 12:00:00
652,customer652@example.com,First652,Last652,2023-06-12 18:00:00,2023-06-12 18:00:00
653,customer653@example.com,First653,Last653,2023-06-13 00:00:00,2023-06-13 00:00:00
654,customer654@example.com,First654,Last654,2023-06-13 06:00:00,2023-06-13 06:00:00
655,customer655@example.com,First655,Last655,2023-06-13 12:00:00,2023-06-13 12:00:00
656,customer656@example.com,First656,Last656,2023-06-13 18:00:00,2023-06-13 18:00:00
657,customer657@example.com,First657,Last657,2023-06-14 00:00:00,2023-06-14 00:00:00
658,customer658@example.com,First658,Last658,2023-06-14 06:00:00,2023-06-14 06:00:00
659,customer659@example.com,First659,Last659,2023-06-14 12:00:00,2023-06-14 12:00:00
660,customer660@example.com,First660,Last660,2023-06-14 18:00:00,2023-06-14 18:00:00
661,customer661@example.com,First661,Last661,2023-06-15 00:00:00,2023-06-15 00:00:00
662,customer662@example.com,First662,Last662,2023-06-15 06:00:00,2023-06-15 06:00:00
663,customer663@example.com,First663,Last663,2023-06-15 12:00:00,2023-06-15 12:00:00
664,customer664@example.com,First664,Last664,2023-06-15 18:00:00,2023-06-15 18:00:00
665,customer665@example.com,First665,Last665,2023-06-16 00:00:00,2023-06-16 00:00:00
666,customer666@example.com,First666,Last666,2023-06-16 06:00:00,2023-06-16 06:00:00
667,customer667@example.com,First667,Last667,2023-06-16 12:00:00,2023-06-16 12:00:00
668,customer668@example.com,First668,Last668,2023-06-16 18:00:00,2023-06-16 18:00:00
669,customer669@example.com,First669,Last669,2023-06-17 00:00:00,2023-06-17 00:00:00
670,customer670@example.com,First670,Last670,2023-06-17 06:00:00,2023-06-17 06:00:00
671,customer671@example.com,First671,Last671,2023-06-17 12:00:00,2023-06-17 12:00:00
672,customer672@example.com,First672,Last672,2023-06-17 18:00:00,2023-06-17 18:00:00
673,customer673@example.com,First673,Last673,2023-06-18 00:00:00,2023-06-18 00:00:00
674,customer674@example.com,First674,Last674,2023-06-18 06:00:00,2023-06-18 06:00:00
675,customer675@example.com,First675,Last675,2023-06-18 12:00:00,2023-06-18 12:00:00
676,customer676@example.com,First676,Last676,2023-06-18 18:00:00,2023-06-18 18:00:00
677,customer677@example.com,First677,Last677,2023-06-19 00:00:00,2023-06-19 00:00:00
678,customer678@example.com,First678,Last678,2023-06-19 06:00:00,2023-06-19 06:00:00
679,customer679@example.com,First679,Last679,2023-06-19 12:00:00,2023-06-19 12:00:00
680,customer680@example.com,First680,Last680,2023-06-19 18:00:00,2023-06-19 18:00:00
681,customer681@example.com,First681,Last681,2023-06-20 00:00:00,2023-06-20 00:00:00
682,customer682@example.com,First682,Last682,2023-06-20 06:00:00,2023-06-20 06:00:00
683,customer683@example.com,First683,Last683,2023-06-20 12:00:00,2023-06-20 12:00:00
684,customer684@example.com,First684,Last684,2023-06-20 18:00:00,2023-06-20 18:00:00
685,customer685@example.com,First685,Last685,2023-06-21 00:00:00,2023-06-21 00:00:00
686,customer686@example.com,First686,Last686,2023-06-21 06:00:00,2023-06-21 06:00:00
687,customer687@example.com,First687,Last687,2023-06-21 12:00:00,2023-06-21 12:00:00
688,customer688@example.com,First688,Last688,2023-06-21 18:00:00,2023-06-21 18:00:00
689,customer689@example.com,First689,Last689,2023-06-22 00:00:00,2023-06-22 00:00:00
690,customer690@example.com,First690,Last690,2023-06-22 06:00:00,2023-06-22 06:00:00
691,customer691@example.com,First691,Last691,2023-06-22 12:00:00,2023-06-22 12:00:00
692,customer692@example.com,First692,Last692,2023-06-22 18:00:00,2023-06-22 18:00:00
693,customer693@example.com,First693,Last693,2023-06-23 00:00:00,2023-06-23 00:00:00
694,customer694@example.com,First694,Last694,2023-06-23 06:00:00,2023-06-23 06:00:00
695,customer695@example.com,First695,Last695,2023-06-23 12:00:00,2023-06-23 12:00:00
696,customer696@example.com,First696,Last696,2023-06-23 18:00:00,2023-06-23 18:00:00
697,customer697@example.com,First697,Last697,2023-06-24 00:00:00,2023-06-24 00:00:00
698,customer698@example.com,First698,Last698,2023-06-24 06:00:00,2023-06-24 06:00:00
699,customer699@example.com,First699,Last699,2023-06-24 12:00:00,2023-06-24 12:00:00
700,customer700@example.com,First700,Last700,2023-06-24 18:00:00,2023-06-24 18:00:00
701,customer701@example.com,First701,Last701,2023-06-25 00:00:00,2023-06-25 00:00:00
702,customer702@example.com,First702,Last702,2023-06-25 06:00:00,2023-06-25 06:00:00
703,customer703@example.com,First703,Last703,2023-06-25 12:00:00,2023-06-25 12:00:00
704,customer704@example.com,First704,Last704,2023-06-25 18:00:00,2023-06-25 18:00:00
705,customer705@example.com,First705,Last705,2023-06-26 00:00:00,2023-06-26 00:00:00
706,customer706@example.com,First706,Last706,2023-06-26 06:00:00,2023-06-26 06:00:00
707,customer707@example.com,First707,Last707,2023-06-26 12:00:00,2023-06-26 12:00:00
708,customer708@example.com,First708,Last708,2023-06-26 18:00:00,2023-06-26 18:00:00
709,customer709@example.com,First709,Last709,2023-06-27 00:00:00,2023-06-27 00:00:00
710,customer710@example.com,First710,Last710,2023-06-27 06:00:00,2023-06-27 06:00:00
711,customer711@example.com,First711,Last711,2023-06-27 12:00:00,2023-06-27 12:00:00
712,customer712@example.com,First712,Last712,2023-06-27 18:00:00,2023-06-27 18:00:00
713,customer713@example.com,First713,Last713,2023-06-28 00:00:00,2023-06-28 00:00:00
714,customer714@example.com,First714,Last714,2023-06-28 06:00:00,2023-06-28 06:00:00
715,customer715@example.com,First715,Last715,2023-06-28 12:00:00,2023-06-28 12:00:00
716,customer716@example.com,First716,Last716,2023-06-28 18:00:00,2023-06-28 18:00:00
717,customer717@example.com,First717,Last717,2023-06-29 00:00:00,2023-06-29 00:00:00
718,customer718@example.com,First718,Last718,2023-06-29 06:00:00,2023-06-29 06:00:00
719,customer719@example.com,First719,Last719,2023-06-29 12:00:00,2023-06-29 12:00:00
720,customer720@example.com,First720,Last720,2023-06-29 18:00:00,2023-06-29 18:00:00
721,customer721@example.com,First721,Last721,2023-06-30 00:00:00,2023-06-30 00:00:00
722,customer722@example.com,First722,Last722,2023-06-30 06:00:00,2023-06-30 06:00:00
723,customer723@example.com,First723,Last723,2023-06-30 12:00:00,2023-06-30 12:00:00
724,customer724@example.com,First724,Last724,2023-06-30 18:00:00,2023-06-30 18:00:00
725,customer725@example.com,First725,Last725,2023-07-01 00:00:00,2023-07-01 00:00:00
726,customer726@example.com,First726,Last726,2023-07-01 06:00:00,2023-07-01 06:00:00
727,customer727@example.com,First727,Last727,2023-07-01 12:00:00,2023-07-01 12:00:00
728,customer728@example.com,First728,Last728,2023-07-01 18:00:00,2023-07-01 18:00:00
729,customer729@example.com,First729,Last729,2023-07-02 00:00:00,2023-07-02 00:00:00
730,customer730@example.com,First730,Last730,2023-07-02 06:00:00,2023-07-02 06:00:00
731,customer731@example.com,First731,Last731,2023-07-02 12:00:00,2023-07-02 12:00:00
732,customer732@example.com,First732,Last732,2023-07-02 18:00:00,2023-07-02 18:00:00
733,customer733@example.com,First733,Last733,2023-07-03 00:00:00,2023-07-03 00:00:00
734,customer734@example.com,First734,Last734,2023-07-03 06:00:00,2023-07-03 06:00:00
735,customer735@example.com,First735,Last735,2023-07-03 12:00:00,2023-07-03 12:00:00
736,customer736@example.com,First736,Last736,2023-07-03 18:00:00,2023-07-03 18:00:00
737,customer737@example.com,First737,Last737,2023-07-04 00:00:00,2023-07-04 00:00:00
738,customer738@example.com,First738,Last738,2023-07-04 06:00:00,2023-07-04 06:00:00
739,customer739@example.com,First739,Last739,2023-07-04 12:00:00,2023-07-04 12:00:00
740,customer740@example.com,First740,Last740,2023-07-04 18:00:00,2023-07-04 18:00:00
741,customer741@example.com,First741,Last741,2023-07-05 00:00:00,2023-07-05 00:00:00
742,customer742@example.com,First742,Last742,2023-07-05 06:00:00,2023-07-05 06:00:00
743,customer743@example.com,First743,Last743,2023-07-05 12:00:00,2023-07-05 12:00:00
744,customer744@example.com,First744,Last744,2023-07-05 18:00:00,2023-07-05 18:00:00
745,customer745@example.com,First745,Last745,2023-07-06 00:00:00,2023-07-06 00:00:00
746,customer746@example.com,First746,Last746,2023-07-06 06:00:00,2023-07-06 06:00:00
747,customer747@example.com,First747,Last747,2023-07-06 12:00:00,2023-07-06 12:00:00
748,customer748@example.com,First748,Last748,2023-07-06 18:00:00,2023-07-06 18:00:00
749,customer749@example.com,First749,Last749,2023-07-07 00:00:00,2023-07-07 00:00:00
750,customer750@example.com,First750,Last750,2023-07-07 06:00:00,2023-07-07 06:00:00
751,customer751@example.com,First751,Last751,2023-07-07 12:00:00,2023-07-07 12:00:00
752,customer752@example.com,First752,Last752,2023-07-07 18:00:00,2023-07-07 18:00:00
753,customer753@example.com,First753,Last753,2023-07-08 00:00:00,2023-07-08 00:00:00
754,customer754@example.com,First754,Last754,2023-07-08 06:00:00,2023-07-08 06:00:00
755,customer755@example.com,First755,Last755,2023-07-08 12:00:00,2023-07-08 12:00:00
756,customer756@example.com,First756,Last756,2023-07-08 18:00:00,2023-07-08 18:00:00
757,customer757@example.com,First757,Last757,2023-07-09 00:00:00,2023-07-09 00:00:00
758,customer758@example.com,First758,Last758,2023-07-09 06:00:00,2023-07-09 06:00:00
759,customer759@example.com,First759,Last759,2023-07-09 12:00:00,2023-07-09 12:00:00
760,customer760@example.com,First760,Last760,2023-07-09 18:00:00,2023-07-09 18:00:00
761,customer761@example.com,First761,Last761,2023-07-10 00:00:00,2023-07-10 00:00:00
762,customer762@example.com,First762,Last762,2023-07-10 06:00:00,2023-07-10 06:00:00
763,customer763@example.com,First763,Last763,2023-07-10 12:00:00,2023-07-10 12:00:00
764,customer764@example.com,First764,Last764,2023-07-10 18:00:00,2023-07-10 18:00:00
765,customer765@example.com,First765,Last765,2023-07-11 00:00:00,2023-07-11 00:00:00
766,customer766@example.com,First766,Last766,2023-07-11 06:00:00,2023-07-11 06:00:00
767,customer767@example.com,First767,Last767,2023-07-11 12:00:00,2023-07-11 12:00:00
768,customer768@example.com,First768,Last768,2023-07-11 18:00:00,2023-07-11 18:00:00
769,customer769@example.com,First769,Last769,2023-07-12 00:00:00,2023-07-12 00:00:00
770,customer770@example.com,First770,Last770,2023-07-12 06:00:00,2023-07-12 06:00:00
771,customer771@example.com,First771,Last771,2023-07-12 12:00:00,2023-07-12 12:00:00
772,customer772@example.com,First772,Last772,2023-07-12 18:00:00,2023-07-12 18:00:00
773,customer773@example.com,First773,Last773,2023-07-13 00:00:00,2023-07-13 00:00:00
774,customer774@example.com,First774,Last774,2023-07-13 06:00:00,2023-07-13 06:00:00
775,customer775@example.com,First775,Last775,2023-07-13 12:00:00,2023-07-13 12:00:00
776,customer776@example.com,First776,Last776,2023-07-13 18:00:00,2023-07-13 18:00:00
777,customer777@example.com,First777,Last777,2023-07-14 00:00:00,2023-07-14 00:00:00
778,customer778@example.com,First778,Last778,2023-07-14 06:00:00,2023-07-14 06:00:00
779,customer779@example.com,First779,Last779,2023-07-14 12:00:00,2023-07-14 12:00:00
780,customer780@example.com,First780,Last780,2023-07-14 18:00:00,2023-07-14 18:00:00
781,customer781@example.com,First781,Last781,2023-07-15 00:00:00,2023-07-15 00:00:00
782,customer782@example.com,First782,Last782,2023-07-15 06:00:00,2023-07-15 06:00:00
783,customer783@example.com,First783,Last783,2023-07-15 12:00:00,2023-07-15 12:00:00
784,customer784@example.com,First784,Last784,2023-07-15 18:00:00,2023-07-15 18:00:00
785,customer785@example.com,First785,Last785,2023-07-16 00:00:00,2023-07-16 00:00:00
786,customer786@example.com,First786,Last786,2023-07-16 06:00:00,2023-07-16 06:00:00
787,customer787@example.com,First787,Last787,2023-07-16 12:00:00,2023-07-16 12:00:00
788,customer788@example.com,First788,Last788,2023-07-16 18:00:00,2023-07-16 18:00:00
789,customer789@example.com,First789,Last789,2023-07-17 00:00:00,2023-07-17 00:00:00
790,customer790@example.com,First790,Last790,2023-07-17 06:00:00,2023-07-17 06:00:00
791,customer791@example.com,First791,Last791,2023-07-17 12:00:00,2023-07-17 12:00:00
792,customer792@example.com,First792,Last792,2023-07-17 18:00:00,2023-07-17 18:00:00
793,customer793@example.com,First793,Last793,2023-07-18 00:00:00,2023-07-18 00:00:00
794,customer794@example.com,First794,Last794,2023-07-18 06:00:00,2023-07-18 06:00:00
795,customer795@example.com,First795,Last795,2023-07-18 12:00:00,2023-07-18 12:00:00
796,customer796@example.com,First796,Last796,2023-07-18 18:00:00,2023-07-18 18:00:00
797,customer797@example.com,First797,Last797,2023-07-19 00:00:00,2023-07-19 00:00:00
798,customer798@example.com,First798,Last798,2023-07-19 06:00:00,2023-07-19 06:00:00
799,customer799@example.com,First799,Last799,2023-07-19 12:00:00,2023-07-19 12:00:00
800,customer800@example.com,First800,Last800,2023-07-19 18:00:00,2023-07-19 18:00:00
801,customer801@example.com,First801,Last801,2023-07-20 00:00:00,2023-07-20 00:00:00
802,customer802@example.com,First802,Last802,2023-07-20 06:00:00,2023-07-20 06:00:00
803,customer803@example.com,First803,Last803,2023-07-20 12:00:00,2023-07-20 12:00:00
804,customer804@example.com,First804,Last804,2023-07-20 18:00:00,2023-07-20 18:00:00
805,customer805@example.com,First805,Last805,2023-07-21 00:00:00,2023-07-21 00:00:00
806,customer806@example.com,First806,Last806,2023-07-21 06:00:00,2023-07-21 06:00:00
807,customer807@example.com,First807,Last807,2023-07-21 12:00:00,2023-07-21 12:00:00
808,customer808@example.com,First808,Last808,2023-07-21 18:00:00,2023-07-21 18:00:00
809,customer809@example.com,First809,Last809,2023-07-22 00:00:00,2023-07-22 00:00:00
810,customer810@example.com,First810,Last810,2023-07-22 06:00:00,2023-07-22 06:00:00
811,customer811@example.com,First811,Last811,2023-07-22 12:00:00,2023-07-22 12:00:00
812,customer812@example.com,First812,Last812,2023-07-22 18:00:00,2023-07-22 18:00:00
813,customer813@example.com,First813,Last813,2023-07-23 00:00:00,2023-07-23 00:00:00
814,customer814@example.com,First814,Last814,2023-07-23 06:00:00,2023-07-23 06:00:00
815,customer815@example.com,First815,Last815,2023-07-23 12:00:00,2023-07-23 12:00:00
816,customer816@example.com,First816,Last816,2023-07-23 18:00:00,2023-07-23 18:00:00
817,customer817@example.com,First817,Last817,2023-07-24 00:00:00,2023-07-24 00:00:00
818,customer818@example.com,First818,Last818,2023-07-24 06:00:00,2023-07-24 06:00:00
819,customer819@example.com,First819,Last819,2023-07-24 12:00:00,2023-07-24 12:00:00
820,customer820@example.com,First820,Last820,2023-07-24 18:00:00,2023-07-24 18:00:00
821,customer821@example.com,First821,Last821,2023-07-25 00:00:00,2023-07-25 00:00:00
822,customer822@example.com,First822,Last822,2023-07-25 06:00:00,2023-07-25 06:00:00
823,customer823@example.com,First823,Last823,2023-07-25 12:00:00,2023-07-25 12:00:00
824,customer824@example.com,First824,Last824,2023-07-25 18:00:00,2023-07-25 18:00:00
825,customer825@example.com,First825,Last825,2023-07-26 00:00:00,2023-07-26 00:00:00
826,customer826@example.com,First826,Last826,2023-07-26 06:00:00,2023-07-26 06:00:00
827,customer827@example.com,First827,Last827,2023-07-26 12:00:00,2023-07-26 12:00:00
828,customer828@example.com,First828,Last828,2023-07-26 18:00:00,2023-07-26 18:00:00
829,customer829@example.com,First829,Last829,2023-07-27 00:00:00,2023-07-27 00:00:00
830,customer830@example.com,First830,Last830,2023-07-27 06:00:00,2023-07-27 06:00:00
831,customer831@example.com,First831,Last831,2023-07-27 12:00:00,2023-07-27 12:00:00
832,customer832@example.com,First832,Last832,2023-07-27 18:00:00,2023-07-27 18:00:00
833,customer833@example.com,First833,Last833,2023-07-28 00:00:00,2023-07-28 00:00:00
834,customer834@example.com,First834,Last834,2023-07-28 06:00:00,2023-07-28 06:00:00
835,customer835@example.com,First835,Last835,2023-07-28 12:00:00,2023-07-28 12:00:00
836,customer836@example.com,First836,Last836,2023-07-28 18:00:00,2023-07-28 18:00:00
837,customer837@example.com,First837,Last837,2023-07-29 00:00:00,2023-07-29 00:00:00
838,customer838@example.com,First838,Last838,2023-07-29 06:00:00,2023-07-29 06:00:00
839,customer839@example.com,First839,Last839,2023-07-29 12:00:00,2023-07-29 12:00:00
840,customer840@example.com,First840,Last840,2023-07-29 18:00:00,2023-07-29 18:00:00
841,customer841@example.com,First841,Last841,2023-07-30 00:00:00,2023-07-30 00:00:00
842,customer842@example.com,First842,Last842,2023-07-30 06:00:00,2023-07-30 06:00:00
843,customer843@example.com,First843,Last843,2023-07-30 12:00:00,2023-07-30 12:00:00
844,customer844@example.com,First844,Last844,2023-07-30 18:00:00,2023-07-30 18:00:00
845,customer845@example.com,First845,Last845,2023-07-31 00:00:00,2023-07-31 00:00:00
846,customer846@example.com,First846,Last846,2023-07-31 06:00:00,2023-07-31 06:00:00
847,customer847@example.com,First847,Last847,2023-07-31 12:00:00,2023-07-31 12:00:00
848,customer848@example.com,First848,Last848,2023-07-31 18:00:00,2023-07-31 18:00:00
849,customer849@example.com,First849,Last849,2023-08-01 00:00:00,2023-08-01 00:00:00
850,customer850@example.com,First850,Last850,2023-08-01 06:00:00,2023-08-01 06:00:00
851,customer851@example.com,First851,Last851,2023-08-01 12:00:00,2023-08-01 12:00:00
852,customer852@example.com,First852,Last852,2023-08-01 18:00:00,2023-08-01 18:00:00
853,customer853@example.com,First853,Last853,2023-08-02 00:00:00,2023-08-02 00:00:00
854,customer854@example.com,First854,Last854,2023-08-02 06:00:00,2023-08-02 06:00:00
855,customer855@example.com,First855,Last855,2023-08-02 12:00:00,2023-08-02 12:00:00
856,customer856@example.com,First856,Last856,2023-08-02 18:00:00,2023-08-02 18:00:00
857,customer857@example.com,First857,Last857,2023-08-03 00:00:00,2023-08-03 00:00:00
858,customer858@example.com,First858,Last858,2023-08-03 06:00:00,2023-08-03 06:00:00
859,customer859@example.com,First859,Last859,2023-08-03 12:00:00,2023-08-03 12:00:00
860,customer860@example.com,First860,Last860,2023-08-03 18:00:00,2023-08-03 18:00:00
861,customer861@example.com,First861,Last861,2023-08-04 00:00:00,2023-08-04 00:00:00
862,customer862@example.com,First862,Last862,2023-08-04 06:00:00,2023-08-04 06:00:00
863,customer863@example.com,First863,Last863,2023-08-04 12:00:00,2023-08-04 12:00:00
864,customer864@example.com,First864,Last864,2023-08-04 18:00:00,2023-08-04 18:00:00
865,customer865@example.com,First865,Last865,2023-08-05 00:00:00,2023-08-05 00:00:00
866,customer866@example.com,First866,Last866,2023-08-05 06:00:00,2023-08-05 06:00:00
867,customer867@example.com,First867,Last867,2023-08-05 12:00:00,2023-08-05 12:00:00
868,customer868@example.com,First868,Last868,2023-08-05 18:00:00,2023-08-05 18:00:00
869,customer869@example.com,First869,Last869,2023-08-06 00:00:00,2023-08-06 00:00:00
870,customer870@example.com,First870,Last870,2023-08-06 06:00:00,2023-08-06 06:00:00
871,customer871@example.com,First871,Last871,2023-08-06 12:00:00,2023-08-06 12:00:00
872,customer872@example.com,First872,Last872,2023-08-06 18:00:00,2023-08-06 18:00:00
873,customer873@example.com,First873,Last873,2023-08-07 00:00:00,2023-08-07 00:00:00
874,customer874@example.com,First874,Last874,2023-08-07 06:00:00,2023-08-07 06:00:00
875,customer875@example.com,First875,Last875,2023-08-07 12:00:00,2023-08-07 12:00:00
876,customer876@example.com,First876,Last876,2023-08-07 18:00:00,2023-08-07 18:00:00
877,customer877@example.com,First877,Last877,2023-08-08 00:00:00,2023-08-08 00:00:00
878,customer878@example.com,First878,Last878,2023-08-08 06:00:00,2023-08-08 06:00:00
879,customer879@example.com,First879,Last879,2023-08-08 12:00:00,2023-08-08 12:00:00
880,customer880@example.com,First880,Last880,2023-08-08 18:00:00,2023-08-08 18:00:00
881,customer881@example.com,First881,Last881,2023-08-09 00:00:00,2023-08-09 00:00:00
882,customer882@example.com,First882,Last882,2023-08-09 06:00:00,2023-08-09 06:00:00
883,customer883@example.com,First883,Last883,2023-08-09 12:00:00,2023-08-09 12:00:00
884,customer884@example.com,First884,Last884,2023-08-09 18:00:00,2023-08-09 18:00:00
885,customer885@example.com,First885,Last885,2023-08-10 00:00:00,2023-08-10 00:00:00
886,customer886@example.com,First886,Last886,2023-08-10 06:00:00,2023-08-10 06:00:00
887,customer887@example.com,First887,Last887,2023-08-10 12:00:00,2023-08-10 12:00:00
888,customer888@example.com,First888,Last888,2023-08-10 18:00:00,2023-08-10 18:00:00
889,customer889@example.com,First889,Last889,2023-08-11 00:00:00,2023-08-11 00:00:00
890,customer890@example.com,First890,Last890,2023-08-11 06:00:00,2023-08-11 06:00:00
891,customer891@example.com,First891,Last891,2023-08-11 12:00:00,2023-08-11 12:00:00
892,customer892@example.com,First892,Last892,2023-08-11 18:00:00,2023-08-11 18:00:00
893,customer893@example.com,First893,Last893,2023-08-12 00:00:00,2023-08-12 00:00:00
894,customer894@example.com,First894,Last894,2023-08-12 06:00:00,2023-08-12 06:00:00
895,customer895@example.com,First895,Last895,2023-08-12 12:00:00,2023-08-12 12:00:00
896,customer896@example.com,First896,Last896,2023-08-12 18:00:00,2023-08-12 18:00:00
897,customer897@example.com,First897,Last897,2023-08-13 00:00:00,2023-08-13 00:00:00
898,customer898@example.com,First898,Last898,2023-08-13 06:00:00,2023-08-13 06:00:00
899,customer899@example.com,First899,Last899,2023-08-13 12:00:00,2023-08-13 12:00:00
900,customer900@example.com,First900,Last900,2023-08-13 18:00:00,2023-08-13 18:00:00
901,customer901@example.com,First901,Last901,2023-08-14 00:00:00,2023-08-14 00:00:00
902,customer902@example.com,First902,Last902,2023-08-14 06:00:00,2023-08-14 06:00:00
903,customer903@example.com,First903,Last903,2023-08-14 12:00:00,2023-08-14 12:00:00
904,customer904@example.com,First904,Last904,2023-08-14 18:00:00,2023-08-14 18:00:00
905,customer905@example.com,First905,Last905,2023-08-15 00:00:00,2023-08-15 00:00:00
906,customer906@example.com,First906,Last906,2023-08-15 06:00:00,2023-08-15 06:00:00
907,customer907@example.com,First907,Last907,2023-08-15 12:00:00,2023-08-15 12:00:00
908,customer908@example.com,First908,Last908,2023-08-15 18:00:00,2023-08-15 18:00:00
909,customer909@example.com,First909,Last909,2023-08-16 00:00:00,2023-08-16 00:00:00
910,customer910@example.com,First910,Last910,2023-08-16 06:00:00,2023-08-16 06:00:00
911,customer911@example.com,First911,Last911,2023-08-16 12:00:00,2023-08-16 12:00:00
912,customer912@example.com,First912,Last912,2023-08-16 18:00:00,2023-08-16 18:00:00
913,customer913@example.com,First913,Last913,2023-08-17 00:00:00,2023-08-17 00:00:00
914,customer914@example.com,First914,Last914,2023-08-17 06:00:00,2023-08-17 06:00:00
915,customer915@example.com,First915,Last915,2023-08-17 12:00:00,2023-08-17 12:00:00
916,customer916@example.com,First916,Last916,2023-08-17 18:00:00,2023-08-17 18:00:00
917,customer917@example.com,First917,Last917,2023-08-18 00:00:00,2023-08-18 00:00:00
918,customer918@example.com,First918,Last918,2023-08-18 06:00:00,2023-08-18 06:00:00
919,customer919@example.com,First919,Last919,2023-08-18 12:00:00,2023-08-18 12:00:00
920,customer920@example.com,First920,Last920,2023-08-18 18:00:00,2023-08-18 18:00:00
921,customer921@example.com,First921,Last921,2023-08-19 00:00:00,2023-08-19 00:00:00
922,customer922@example.com,First922,Last922,2023-08-19 06:00:00,2023-08-19 06:00:00
923,customer923@example.com,First923,Last923,2023-08-19 12:00:00,2023-08-19 12:00:00
924,customer924@example.com,First924,Last924,2023-08-19 18:00:00,2023-08-19 18:00:00
925,customer925@example.com,First925,Last925,2023-08-20 00:00:00,2023-08-20 00:00:00
926,customer926@example.com,First926,Last926,2023-08-20 06:00:00,2023-08-20 06:00:00
927,customer927@example.com,First927,Last927,2023-08-20 12:00:00,2023-08-20 12:00:00
928,customer928@example.com,First928,Last928,2023-08-20 18:00:00,2023-08-20 18:00:00
929,customer929@example.com,First929,Last929,2023-08-21 00:00:00,2023-08-21 00:00:00
930,customer930@example.com,First930,Last930,2023-08-21 06:00:00,2023-08-21 06:00:00
931,customer931@example.com,First931,Last931,2023-08-21 12:00:00,2023-08-21 12:00:00
932,customer932@example.com,First932,Last932,2023-08-21 18:00:00,2023-08-21 18:00:00
933,customer933@example.com,First933,Last933,2023-08-22 00:00:00,2023-08-22 00:00:00
934,customer934@example.com,First934,Last934,2023-08-22 06:00:00,2023-08-22 06:00:00
935,customer935@example.com,First935,Last935,2023-08-22 12:00:00,2023-08-22 12:00:00
936,customer936@example.com,First936,Last936,2023-08-22 18:00:00,2023-08-22 18:00:00
937,customer937@example.com,First937,Last937,2023-08-23 00:00:00,2023-08-23 00:00:00
938,customer938@example.com,First938,Last938,2023-08-23 06:00:00,2023-08-23 06:00:00
939,customer939@example.com,First939,Last939,2023-08-23 12:00:00,2023-08-23 12:00:00
940,customer940@example.com,First940,Last940,2023-08-23 18:00:00,2023-08-23 18:00:00
941,customer941@example.com,First941,Last941,2023-08-24 00:00:00,2023-08-24 00:00:00
942,customer942@example.com,First942,Last942,2023-08-24 06:00:00,2023-08-24 06:00:00
943,customer943@example.com,First943,Last943,2023-08-24 12:00:00,2023-08-24 12:00:00
944,customer944@example.com,First944,Last944,2023-08-24 18:00:00,2023-08-24 18:00:00
945,customer945@example.com,First945,Last945,2023-08-25 00:00:00,2023-08-25 00:00:00
946,customer946@example.com,First946,Last946,2023-08-25 06:00:00,2023-08-25 06:00:00
947,customer947@example.com,First947,Last947,2023-08-25 12:00:00,2023-08-25 12:00:00
948,customer948@example.com,First948,Last948,2023-08-25 18:00:00,2023-08-25 18:00:00
949,customer949@example.com,First949,Last949,2023-08-26 00:00:00,2023-08-26 00:00:00
950,customer950@example.com,First950,Last950,2023-08-26 06:00:00,2023-08-26 06:00:00
951,customer951@example.com,First951,Last951,2023-08-26 12:00:00,2023-08-26 12:00:00
952,customer952@example.com,First952,Last952,2023-08-26 18:00:00,2023-08-26 18:00:00
953,customer953@example.com,First953,Last953,2023-08-27 00:00:00,2023-08-27 00:00:00
954,customer954@example.com,First954,Last954,2023-08-27 06:00:00,2023-08-27 06:00:00
955,customer955@example.com,First955,Last955,2023-08-27 12:00:00,2023-08-27 12:00:00
956,customer956@example.com,First956,Last956,2023-08-27 18:00:00,2023-08-27 18:00:00
957,customer957@example.com,First957,Last957,2023-08-28 00:00:00,2023-08-28 00:00:00
958,customer958@example.com,First958,Last958,2023-08-28 06:00:00,2023-08-28 06:00:00
959,customer959@example.com,First959,Last959,2023-08-28 12:00:00,2023-08-28 12:00:00
960,customer960@example.com,First960,Last960,2023-08-28 18:00:00,2023-08-28 18:00:00
961,customer961@example.com,First961,Last961,2023-08-29 00:00:00,2023-08-29 00:00:00
962,customer962@example.com,First962,Last962,2023-08-29 06:00:00,2023-08-29 06:00:00
963,customer963@example.com,First963,Last963,2023-08-29 12:00:00,2023-08-29 12:00:00
964,customer964@example.com,First964,Last964,2023-08-29 18:00:00,2023-08-29 18:00:00
965,customer965@example.com,First965,Last965,2023-08-30 00:00:00,2023-08-30 00:00:00
966,customer966@example.com,First966,Last966,2023-08-30 06:00:00,2023-08-30 06:00:00
967,customer967@example.com,First967,Last967,2023-08-30 12:00:00,2023-08-30 12:00:00
968,customer968@example.com,First968,Last968,2023-08-30 18:00:00,2023-08-30 18:00:00
969,customer969@example.com,First969,Last969,2023-08-31 00:00:00,2023-08-31 00:00:00
970,customer970@example.com,First970,Last970,2023-08-31 06:00:00,2023-08-31 06:00:00
971,customer971@example.com,First971,Last971,2023-08-31 12:00:00,2023-08-31 12:00:00
972,customer972@example.com,First972,Last972,2023-08-31 18:00:00,2023-08-31 18:00:00
973,customer973@example.com,First973,Last973,2023-09-01 00:00:00,2023-09-01 00:00:00
974,customer974@example.com,First974,Last974,2023-09-01 06:00:00,2023-09-01 06:00:00
